bgg_id,publisher
19543,"Soso Studio, Underdog Games (II), Low-Exp Publisher"
19544,Endless Games (I)
19545,"Playagame Edizioni, The Flying Games"
19546,"Edge Entertainment, CMON Global Limited, Low-Exp Publisher"
19547,A-games (Board Game)
19548,Low-Exp Publisher
19549,Low-Exp Publisher
19550,"Korea Boardgames Co., Ltd., Broadway Toys LTD, Super Meeple, Lavka Games, Rebel Sp. z o.o., Engames, GateOnGames, Low-Exp Publisher"
19551,Low-Exp Publisher
19552,Word Forge Games
19553,Low-Exp Publisher
19554,"subQuark, LLC"
19555,"KOSMOS, Sorry We Are French"
19556,"Swan Panasia Co., Ltd., Ravensburger"
19557,"Pegasus Spiele, Arrakis Games, Renegade Game Studios, Frosted Games"
19558,"Rio Grande Games, Broadway Toys LTD, Maldito Games, Arclight, Mandoo Games, TWOPLUS Games, Studio Supernova, TLAMA games"
19559,"YOKA Games, Lanlalen"
19560,Inside the Box Board Games LLP (ITB)
19561,Hasbro
19562,Osprey Games
19563,"Asmodee, Rebel Sp. z o.o., Mixlore"
19564,"Mercurio, Swan Panasia Co., Ltd., GaGa Games, Buró, Dal Tenda, Low-Exp Publisher"
19565,Atlas Games
19566,"IELLO, リゴレ (rigoler), Gen-X Games, Skellig Games, Low-Exp Publisher"
19567,Low-Exp Publisher
19568,RBM Studio
19569,"Galápagos Jogos, Gém Klub Kft., Asmodee Italia, Rebel Sp. z o.o., Asmodee Korea, Mixlore"
19570,"Swan Panasia Co., Ltd., Happy Baobab, Ludonaute"
19571,"Brädspel.se, Hasbro, Parker Brothers"
19572,Low-Exp Publisher
19573,Big Potato
19574,"John Adams Toys, Big Potato"
19575,Low-Exp Publisher
19576,Boardcubator
19577,"Arclight, BLAM !"
19578,BLAM !
19579,"Stronghold Games, Lautapelit.fi, Brädspel.se, Pegasus Spiele, MS Edizioni, White Goblin Games, Compaya.hu - Gamer Café Kft., Act in games, TLAMA games, Edition Spielwiese"
19580,"Stronghold Games, Broadway Toys LTD, Pegasus Spiele, Compaya.hu - Gamer Café Kft., Act in games, Buly Games, Edition Spielwiese"
19581,Instytut Pamięci Narodowej (IPN)
19582,"Lay Waste Games, Jordan Draper Games"
19583,"Korea Boardgames Co., Ltd., Broadway Toys LTD, Fractal Juegos, Pegasus Spiele, Raven Distribution, Galápagos Jogos, White Goblin Games, Arrakis Games, CMON Global Limited, GaGa Games, Alderac Entertainment Group, REXhry, Reflexshop, Lanlalen, Lord of Boards, All In Games, Lucky Duck Games, 株式会社ケンビル (KenBill)"
19584,Level 99 Games
19585,Level 99 Games
19586,Level 99 Games
19587,(Self-Published)
19588,"Conclave Editora, uplay.it edizioni, Lucky Duck Games, Low-Exp Publisher"
19589,"Giga Mech Games, Little Rocket Games, Low-Exp Publisher"
19590,"Reflexshop, Games Adults Play, Cheatwell Games"
19591,"Ridley's Games, Low-Exp Publisher"
19592,Talon Strikes Studios LLC
19593,RBM Studio
19594,Cardinal
19595,Big Potato
19596,"AMIGO, Mercurio, Swan Panasia Co., Ltd."
19597,Pressman Toy Corp.
19598,"999 Games, Korea Boardgames Co., Ltd., Lautapelit.fi, Gigamic, AMIGO, Brain Games, Broadway Toys LTD, Brädspel.se, Fractal Juegos, Giochi Uniti, Kikigagne?, Mercurio, PaperGames (III), Piatnik, Swan Panasia Co., Ltd., Egmont Polska, MINDOK, VR Distribution"
19599,Ravensburger
19600,MEBO Games
19601,"Asmodee, Galápagos Jogos, Asmodee China, Asterion Press, Space Cowboys"
19602,Asmodee
19603,Green Feet Games
19604,Mandoo Games
19605,"Arclight, Ludonova"
19606,Calliope Games
19607,"Asmodee, Czacha Games, Ludonaute, 3 Emme Games"
19608,"(Self-Published), Funbox Editora, Low-Exp Publisher"
19609,"999 Games, Korea Boardgames Co., Ltd., Lautapelit.fi, Brain Games, Kaissa Chess & Games, Maldito Games, Matagot, Arclight, Siam Board Games, Delta Vision Publishing, Lavka Games, Rebel Sp. z o.o., MINDOK, NeoTroy Games, Surfin' Meeple China, Angry Lion Games, Ghenos Games, Ігромаг, Ludofy Creative, Feuerland Spiele, Stonemaier Games, Pridemage Games, Divercentro, Low-Exp Publisher"
19610,Gamelyn Games
19611,Ridley's Games
19612,"University Games, iDventure"
19613,"Asmodee, Asmodee Italia, Hub Games"
19614,JUGAME STUDIO (ジュゲムスタジオ)
19615,Low-Exp Publisher
19616,KOSMOS
19617,"ABACUSSPIELE, Lifestyle Boardgames Ltd, MS Edizioni, Fantasmagoria, GDM Games, Geek Attitude Games, Enigma Studio"
19618,"ABACUSSPIELE, Lifestyle Boardgames Ltd, MS Edizioni, Fantasmagoria, GDM Games, Geek Attitude Games, Enigma Studio"
19619,"ABACUSSPIELE, Lifestyle Boardgames Ltd, Top Toys, MS Edizioni, MINDOK, Nasza Księgarnia, GDM Games, Geek Attitude Games, Enigma Studio"
19620,"Sierra Madre Games, Banana Games, Fox in the Box, Ion Game Design"
19621,Low-Exp Publisher
19622,"Spielworxx, Maldito Games, Low-Exp Publisher"
19623,"Gen-X Games, Borderline Editions, 3 Emme Games, Low-Exp Publisher"
19624,"Korea Boardgames Co., Ltd., Devir, Origames, Lucrum Games, Renegade Game Studios, Schwerkraft-Verlag, Penny Arcade, Dire Wolf"
19625,"Matagot, Surfin' Meeple China, Albi Polska, Feuerland Spiele, Keymaster Games"
19626,Low-Exp Publisher
19627,"Stronghold Games, Low-Exp Publisher"
19628,Tasty Minstrel Games
19629,Low-Exp Publisher
19630,Mizo Games
19631,"Hobby Japan, Studio Supernova, Low-Exp Publisher"
19632,Cryptozoic Entertainment
19633,Cryptozoic Entertainment
19634,"(Self-Published), Compass Games"
19635,WizKids
19636,Low-Exp Publisher
19637,"Cardinal, Cranio Creations, Noris Spiele, Identity Games International B.V."
19638,"Portal Games, Korea Boardgames Co., Ltd., White Goblin Games, CMON Global Limited, Lavka Games, Reflexshop, Pixie Games, Ediciones Primigenio, Banana Games, Renegade Game Studios, Garphill Games, Schwerkraft-Verlag, Lord of Boards, MeepleBR, MEEPLE, Fever Games, TLAMA games, 株式会社ケンビル (KenBill)"
19639,"Broadway Toys LTD, BoardM Factory, Board Game Rookie, BoardGameTables.com"
19640,Skybound Games
19641,"Lucrum Games, Hexy Studio"
19642,"Pegasus Spiele, IELLO, Alderac Entertainment Group"
19643,Low-Exp Publisher
19644,"Roxley, Grimspire"
19645,"Roxley, Grimspire"
19646,"Roxley, Grimspire"
19647,"Roxley, Grimspire"
19648,"Worthington Publishing, LLC"
19649,Corax Games
19650,"GaGa Games, Brotherwise Games"
19651,"Maldito Games, Super Meeple, Banana Games, Giochix.it, Schwerkraft-Verlag, PSC Games"
19652,"EVA GAMES, Low-Exp Publisher"
19653,(Self-Published)
19654,Japanime Games
19655,"Nuts! Publishing, Draco Ideas, Schwerkraft-Verlag, Ergo Ludo Editions, Bonsai Games"
19656,Z-Man Games
19657,999 Games
19658,Low-Exp Publisher
19659,Button Shy
19660,Compass Games
19661,"PSC Games, Taverna Ludica Games"
19662,Domina Games
19663,"Stronghold Games, Matagot, Surfin' Meeple China"
19664,999 Games
19665,Low-Exp Publisher
19666,"Hobby World, Fireside Games"
19667,"Maldito Games, dV Giochi, White Goblin Games, Lavka Games, REXhry, Lanlalen, Banana Games, Schwerkraft-Verlag, Red Raven Games, Lotus Frog Games, Lucky Duck Games"
19668,Low-Exp Publisher
19669,"Asmodee, Gém Klub Kft., Asmodee China, Randolph"
19670,"UBO CnC, Bézier Games"
19671,"KOSMOS, Brädspel.se, IELLO, Ghenos Games"
19672,Compass Games
19673,"Mercurio, Game Factory, Buly Games, BLAM !, 3 Emme Games, Low-Exp Publisher"
19674,Drawlab Entertainment
19675,"Korea Boardgames Co., Ltd., Arrakis Games, Giochix.it, Giant Roc, Treetato Studio, Boom Boom Games, Rock Manor Games"
19676,One Small Step
19677,Warlord Games
19678,Low-Exp Publisher
19679,"999 Games, Albi, Asmodee Italia, Le Scorpion Masqué, Asmodee Spain"
19680,Atlas Games
19681,"Pegasus Spiele, Arrakis Games, Renegade Game Studios, Frosted Games"
19682,"CrowD Games, Moroz Dev Studio"
19683,"Last Level, Ares Games, Rawstone, Pendragon Game Studio, Don't Panic Games, Ludus Magnus Studio, Fishbone Games"
19684,"Banana Games, Low-Exp Publisher"
19685,(Self-Published)
19686,"999 Games, ABACUSSPIELE, Albi, Lifestyle Boardgames Ltd, Mercurio, Top Toys, dV Giochi, Gém Klub Kft., FoxGames, Ludicus"
19687,"999 Games, Korea Boardgames Co., Ltd., KOSMOS, Giochi Uniti, Piatnik, Devir, IELLO, Zvezda"
19688,"999 Games, Korea Boardgames Co., Ltd., KOSMOS, Giochi Uniti, Piatnik, Devir, IELLO, Zvezda"
19689,"Asmodee Italia, Low-Exp Publisher"
19690,Mattel
19691,Oink Games
19692,Smirk & Laughter Games
19693,(Self-Published)
19694,Restoration Games
19695,Low-Exp Publisher
19696,Games Workshop Ltd.
19697,Games Workshop Ltd.
19698,Games Workshop Ltd.
19699,Games Workshop Ltd.
19700,Roxley
19701,Roxley
19702,"Worthington Publishing, LLC, Old School Wargames"
19703,Games Workshop Ltd.
19704,Jordan Draper Games
19705,Jordan Draper Games
19706,Looney Labs
19707,Looney Labs
19708,"The Game Crafter, LLC, Low-Exp Publisher"
19709,"The Game Crafter, LLC"
19710,"Giochix.it, AVStudioGames"
19711,"Hobby Japan, Resonym"
19712,Letiman Games
19713,(Self-Published)
19714,WizKids
19715,"Korea Boardgames Co., Ltd., Gigamic, AMIGO, G3, Kikigagne?, Lifestyle Boardgames Ltd, Mercurio, PaperGames (III), Piatnik, Swan Panasia Co., Ltd."
19716,"999 Games, Gigamic, Albi, Hobby World, Broadway Toys LTD, Kaissa Chess & Games, Morapiaf, FoxGames, HeidelBÄR Games, UBO CnC, HANALL M&C, Ghenos Games, Horrible Guild"
19717,"Sugorokuya, Low-Exp Publisher"
19718,WizKids
19719,"Asobition (アソビション), Low-Exp Publisher"
19720,"Korea Boardgames Co., Ltd., MINDOK, GaGa Games, Osprey Games, Ghenos Games, Do it games, Nuts! Publishing, Giant Roc, Lord of Boards, Ogry Games"
19721,"Origames, Gen-X Games, Renegade Game Studios"
19722,Decision Games (I)
19723,Decision Games (I)
19724,Low-Exp Publisher
19725,"(Self-Published), Unstable Games"
19726,"Brädspel.se, Hasbro, Winning Moves UK Ltd."
19727,"Galápagos Jogos, Delta Vision Publishing, Fantasmagoria, Ghenos Games, Boardgame Space, Bloom Games (Korean), Synapses Games"
19728,"Ace Studios, Grok Games"
19729,"Reflexshop, moses. Verlag GmbH, Low-Exp Publisher"
19730,"999 Games, ABACUSSPIELE, Brädspel.se, Lifestyle Boardgames Ltd, Swan Panasia Co., Ltd., Oya"
19731,"Mercurio, Jolly Thinkers, Act in games"
19732,Low-Exp Publisher
19733,"Hans im Glück, 999 Games, Edge Entertainment, Hobby World, Piatnik, Devir, Z-Man Games, Arclight, Mandoo Games, MINDOK, Game Harbor, Bard Centrum Gier"
19734,Bankiiiz Editions
19735,"Swan Panasia Co., Ltd., Game Factory, FoxGames, Blackrock Games, Gamewright, Buró, Playagame Edizioni, Outland, Bankiiiz Editions, Gam'inBIZ"
19736,"Hobby Game Mall, Keep Exploring Games, Super Meeple, Buró, Czacha Games, GateOnGames"
19737,"Peliko/Martinex Oy, Smirk & Dagger Games"
19738,"Stronghold Games, Schmidt Spiele"
19739,Schmidt Spiele
19740,"999 Games, Korea Boardgames Co., Ltd., Schmidt Spiele, G3, Devir, Arclight, Lavka Games, North Star Games, CMYK, YellowBOX"
19741,"Stronghold Games, 999 Games, Schmidt Spiele, Brädspel.se, G3, Swan Panasia Co., Ltd., Devir"
19742,"Studio Supernova, Level 99 Games, Delight, Low-Exp Publisher"
19743,"Last Level, XVgames, Magellan, Board Game Circus"
19744,"Fantasy Flight Games, Korea Boardgames Co., Ltd., Hobby World, Asmodee, ADC Blackfire Entertainment, Galápagos Jogos, Delta Vision Publishing, Rebel Sp. z o.o., Asmodee China"
19745,"Light N Games Inc., Low-Exp Publisher"
19746,"25th Century Games, Low-Exp Publisher"
19747,"(Web published), Button Shy"
19748,Low-Exp Publisher
19749,Compass Games
19750,"NeoTroy Games, (Web published)"
19751,"Brädspel.se, Hasbro, The Op"
19752,White Dog Games
19753,Low-Exp Publisher
19754,"Portal Games, Pegasus Spiele, Arrakis Games, uplay.it edizioni, Capstone Games, Frosted Games"
19755,HABA
19756,"Korea Boardgames Co., Ltd., Schmidt Spiele, Gigamic, Delta Vision Publishing, Cranio Creations, テンデイズゲームズ (Ten Days Games)"
19757,The Op
19758,"Playroom Entertainment, Ultra PRO"
19759,"Lautapelit.fi, Brädspel.se, Piatnik, Devir, Queen Games, Devil Dice Games"
19760,Ravensburger
19761,Low-Exp Publisher
19762,"Zafty Games (Zafty), Deep Water Games, Low-Exp Publisher"
19763,HABA
19764,HABA
19765,"Happy Baobab, Days of Wonder"
19766,"ADC Blackfire Entertainment, Galápagos Jogos, Z-Man Games"
19767,"ABACUSSPIELE, dV Giochi"
19768,Play With Us Design (玩聚設計)
19769,Rio Grande Games
19770,Rio Grande Games
19771,"Origames, Blue Beard Entertainment"
19772,"Hobby World, Kobold Spieleverlag"
19773,"Matagot, Tranjis Games"
19774,KOSMOS
19775,"999 Games, KOSMOS, Giochi Uniti, Devir, IELLO, Zvezda, Dino Toys s. r. o."
19776,KOSMOS
19777,"Korea Boardgames Co., Ltd., KOSMOS, Swan Panasia Co., Ltd., Egmont Polska"
19778,"999 Games, KOSMOS, Swan Panasia Co., Ltd."
19779,KOSMOS
19780,Low-Exp Publisher
19781,"TCG Factory, GateOnGames, ThunderGryph Games"
19782,"ABACUSSPIELE, Mercurio, dV Giochi"
19783,"Competo / Marektoy, Game Factory, Lord of Boards"
19784,"Game Factory, Ridley's Games"
19785,"Origames, Renegade Game Studios, Schwerkraft-Verlag"
19786,Zoch Verlag
19787,"25th Century Games, Low-Exp Publisher"
19788,"Hobby Japan, Korea Boardgames Co., Ltd., Pegasus Spiele, Galápagos Jogos, Next Move Games"
19789,Zoch Verlag
19790,Low-Exp Publisher
19791,Ravensburger
19792,Ravensburger
19793,Low-Exp Publisher
19794,"IELLO, Zito! Ώρα για παιχνίδι, Mancalamaro, TCG Factory"
19795,"Maldito Games, Super Meeple, Grand Gamers Guild, Happy meeple games"
19796,"Mercurio, Popcorn Games, Oya, White Goblin Games, Nürnberger-Spielkarten-Verlag, Pandasaurus Games, Pravi Junak"
19797,Low-Exp Publisher
19798,"PaperGames (III), Popcorn Games, Mandoo Games, Buró, Reflexshop, Helvetiq"
19799,Helvetiq
19800,"Popcorn Games, Mandoo Games, Reflexshop, Helvetiq"
19801,"Happy Baobab, Tower Tactic Games"
19802,Happy Baobab
19803,"Lookout Games, Funforge"
19804,"Lucrum Games, Strawberry Studio"
19805,"Portal Games, Indie Boards & Cards, Action Phase Games"
19806,Board&Dice
19807,"Galakta, Pegasus Spiele, Matagot, Ediciones MasQueOca"
19808,"Hobby Japan, Pegasus Spiele"
19809,"Fractal Juegos, Popcorn Games, Oya, White Goblin Games, Nürnberger-Spielkarten-Verlag, Pandasaurus Games"
19810,"White Goblin Games, Nürnberger-Spielkarten-Verlag"
19811,Warlord Games
19812,El Dorado Games
19813,"Portal Games, Pegasus Spiele, Maldito Games, IELLO, Zvezda, White Goblin Games"
19814,"Portal Games, Korea Boardgames Co., Ltd., Broadway Toys LTD, Pegasus Spiele, Maldito Games, IELLO, Zvezda, White Goblin Games, REXhry"
19815,"Hobby Japan, Gemblo, Inc., Low-Exp Publisher"
19816,"BoardM Factory, Evrikus, Lucky Duck Games, Lumberjacks Studio"
19817,WizKids
19818,"Broadway Toys LTD, Piatnik, Asmodee, Devir, Pegasus Spiele, Arclight, Mandoo Games, Cube Factory of Ideas, Plan B Games"
19819,"Hobby Japan, Asmodee, Pegasus Spiele, Galápagos Jogos, Zvezda, Cranio Creations, eggertspiele"
19820,"IELLO, Ultra PRO, Stone Blade Entertainment"
19821,Low-Exp Publisher
19822,Zvezda
19823,"Brain Games, Magellan"
19824,"Hobby Japan, Brain Games, SD Games"
19825,Pegasus Spiele
19826,"Hobby Japan, Gigamic, Lifestyle Boardgames Ltd, PaperGames (III), Swan Panasia Co., Ltd., Pegasus Spiele, dV Giochi, White Goblin Games, Ediciones MasQueOca"
19827,"Gigamic, Lifestyle Boardgames Ltd, PaperGames (III), Swan Panasia Co., Ltd., Pegasus Spiele, dV Giochi, White Goblin Games, Ediciones MasQueOca"
19828,"Hobby Japan, Gigamic, Lifestyle Boardgames Ltd, PaperGames (III), Swan Panasia Co., Ltd., Pegasus Spiele, dV Giochi, White Goblin Games, Ediciones MasQueOca"
19829,Brain Games
19830,Breaking Games
19831,Paizo Publishing
19832,Stone Blade Entertainment
19833,"Portal Games, Hobby Japan, Devir, IELLO, Buró, Mancalamaro, Hutter Trade GmbH + Co KG"
19834,Low-Exp Publisher
19835,Multi-Man Publishing
19836,"KOSMOS, Arclight, IELLO"
19837,Low-Exp Publisher
19838,(Web published)
19839,Low-Exp Publisher
19840,"Broadway Toys LTD, Ravensburger, alea"
19841,"Broadway Toys LTD, Ravensburger, alea, Rebel Sp. z o.o., Low-Exp Publisher"
19842,"Arrakis Games, MINDOK, UBO CnC, Bézier Games"
19843,"Lautapelit.fi, Galápagos Jogos, Fantasmagoria, MEBO Games, FoxGames, Blackrock Games, Origames, Studio Supernova, Reflexshop, MTS Games, Engames, One Moment Games, Evrikus, Tranjis Games, La Boîte de Jeu, Lucky Duck Games, Kobold Spieleverlag"
19844,"Giochi Uniti, Stratelibri"
19845,Floodgate Games
19846,Mattel
19847,"Pegasus Spiele, Zvezda, Ghenos Games, Next Move Games"
19848,Ravensburger
19849,"Schwerkraft-Verlag, Genius Games"
19850,Origames
19851,"Asmodee, Asmodee China, Space Cowboys, Delight"
19852,"Maldito Games, Evrikus, Van Ryder Games, funbot, Dal Tenda, Low-Exp Publisher"
19853,"Asmodee Italia, Rebel Sp. z o.o., Space Cowboys"
19854,"Hobby Japan, Korea Boardgames Co., Ltd., Gém Klub Kft., Space Cowboys"
19855,Ravensburger
19856,"Popcorn Games, Mandoo Games, FoxGames"
19857,Alderac Entertainment Group
19858,(Self-Published)
19859,"Mercurio, Popcorn Games, Mandoo Games, Gém Klub Kft., FoxGames, Blue Orange (EU)"
19860,Blue Orange (EU)
19861,"Blue Orange Games, Blue Orange (EU)"
19862,"Brädspel.se, Kaissa Chess & Games, PaperGames (III), Happy Baobab, HUCH!, Blue Orange Games, Blue Orange (EU)"
19863,"Mercurio, Mandoo Games, Siam Board Games, Gém Klub Kft., FoxGames, Desyllas Games, Blue Orange Games, Outland, Blue Orange (EU)"
19864,Decision Games (I)
19865,"Worthington Publishing, LLC"
19866,"White Goblin Games, Rebel Sp. z o.o., uplay.it edizioni, Cocktail Games, Gamewright, Reflexshop"
19867,"Edge Entertainment, Fantasy Flight Games, Hobby World, Asmodee, ADC Blackfire Entertainment, Galápagos Jogos, Delta Vision Publishing, Asmodee Italia, Rebel Sp. z o.o."
19868,Low-Exp Publisher
19869,Gamewright
19870,"Gamewright, Lúdilo"
19871,Low-Exp Publisher
19872,Low-Exp Publisher
19873,"Board Game Box, Ankama"
19874,"FoxGames, Blue Orange Games"
19875,"Hobby World, Blue Orange Games"
19876,"Happy Baobab, Blue Orange Games, Blue Orange (EU)"
19877,Smirk & Laughter Games
19878,"Siam Board Games, Pixie Games, Gamelyn Games"
19879,"Quined Games, Tesla Games"
19880,"Spin Master Ltd., Big Potato"
19881,"Edge Entertainment, Fantasy Flight Games, Asmodee, Galápagos Jogos, Rebel Sp. z o.o., Asmodee China"
19882,"Revolution Games (II), Take Aim Designs"
19883,Low-Exp Publisher
19884,"Asmodee China, Lucky Duck Games, Mirakulus, Light N Games Inc., Low-Exp Publisher"
19885,(Web published)
19886,"Hobby World, Looney Labs, Cardinal"
19887,"Looney Labs, Cardinal"
19888,The Op
19889,The Op
19890,Steve Jackson Games
19891,"Popcorn Games, Blue Orange Games, Blue Orange (EU)"
19892,"One Draw, BoardGameTables.com"
19893,"Lacerta, Lookout Games, Funforge"
19894,Low-Exp Publisher
19895,Ravensburger
19896,Jason Anarchy Games
19897,Ares Games
19898,Ravensburger
19899,"Summon Games, Mercury Games, Giochix.it, Giant Roc, AVStudioGames"
19900,R&R Games
19901,IDW Games
19902,Hasbro
19903,Mattel
19904,"Game Factory, Gamewright"
19905,"Asmodee, Zygomatic, Gém Klub Kft., Rebel Sp. z o.o."
19906,Compass Games
19907,"Broadway Toys LTD, TWOPLUS Games, Lúdilo, Low-Exp Publisher"
19908,Low-Exp Publisher
19909,Indie Boards & Cards
19910,"The Game Crafter, LLC, (Web published), Melmac Games, Grey Gnome Games"
19911,Alderac Entertainment Group
19912,"Portal Games, Asmodee, Galápagos Jogos, Asmodee Italia, CMON Global Limited, Lavka Games, Funforge"
19913,"Sovranti, Low-Exp Publisher"
19914,"Grey Fox Games, Social Sloth Games"
19915,Button Shy
19916,Low-Exp Publisher
19917,"Hobby Japan, Kaissa Chess & Games, Asmodee Italia, KADABRA, Libellud"
19918,"Edge Entertainment, CMON Global Limited, Low-Exp Publisher"
19919,Hollandspiele
19920,Winsome Games
19921,Maldón
19922,"Light N Games Inc., Low-Exp Publisher"
19923,Low-Exp Publisher
19924,OSG (Operational Studies Group)
19925,(Web published)
19926,OSG (Operational Studies Group)
19927,Low-Exp Publisher
19928,"HUCH!, White Goblin Games, Fabrika Igr"
19929,"The Op, Asmodee Italia"
19930,IDW Games
19931,Button Shy
19932,"Maldito Games, GaGa Games, Giochix.it, Low-Exp Publisher"
19933,"Game Factory, Reflexshop, Ridley's Games"
19934,Mr. B Games
19935,Kolossal Games
19936,Low-Exp Publisher
19937,"Renegade Game Studios, Foxtrot Games"
19938,"sternenschimmermeer, Gém Klub Kft., Plaid Hat Games"
19939,Vesuvius Media
19940,"Hobby World, Cryptozoic Entertainment"
19941,The Op
19942,Revolution Games (II)
19943,Ravensburger
19944,Low-Exp Publisher
19945,"Schwerkraft-Verlag, Daily Magic Games"
19946,Low-Exp Publisher
19947,"Asmodee Italia, HeidelBÄR Games"
19948,"Piatnik, Swan Panasia Co., Ltd., Blue Orange Games, Blue Orange (EU), Brainteasers, Low-Exp Publisher"
19949,"Korea Boardgames Co., Ltd., Cranio Creations, Tranjis Games"
19950,"TCG Factory, Deep Water Games, EmperorS4, Mirakulus"
19951,"YOKA Games, Korea Boardgames Co., Ltd., Pegasus Spiele, IELLO, Gém Klub Kft., White Goblin Games, uplay.it edizioni, GaGa Games, Capstone Games, Frosted Games, Fox in the Box, Lucky Duck Games, Salt & Pepper Games"
19952,"Broadway Toys LTD, Smirk & Dagger Games, Yayoi The Dreamer"
19953,"REDIMP GAMES, Low-Exp Publisher"
19954,"Osprey Publishing, Low-Exp Publisher"
19955,Hobby Japan
19956,"Hobby Japan, Lifestyle Boardgames Ltd, Swan Panasia Co., Ltd., Pressman Toy Corp., dV Giochi"
19957,Low-Exp Publisher
19958,"FoxGames, Osprey Games"
19959,"Portal Games, Hobby World, Arclight, Delta Vision Publishing, Ares Games, Gen-X Games, Pendragon Game Studio, Treetato Studio, Grimspire"
19960,Alderac Entertainment Group
19961,(Self-Published)
19962,"Asmodee, ADC Blackfire Entertainment, Gém Klub Kft., Asmodee Italia, Rebel Sp. z o.o., Nordic Games GmbH, Exploding Kittens"
19963,PYTHAGORAS
19964,"Asmodee, Gém Klub Kft., Asmodee China, Randolph"
19965,IDW Games
19966,"Hobby World, Ultra PRO, Grimspire"
19967,"Hobby World, Pegasus Spiele, Alderac Entertainment Group"
19968,Origames
19969,Oink Games
19970,"YOKA Games, Hobby Japan, Albi, IELLO, White Goblin Games, Geekach Games, GaGa Games, Mancalamaro, Reflexshop, TCG Factory, Ogry Games, Restoration Games, Mondo Games, Low-Exp Publisher"
19971,"YOKA Games, IELLO, White Goblin Games, Geekach Games, GaGa Games, Mancalamaro, Reflexshop, TCG Factory, Ogry Games, Restoration Games, Mondo Games, Low-Exp Publisher"
19972,"The Wood Games, Low-Exp Publisher"
19973,"Galakta, The Op"
19974,(Web published)
19975,"Portal Games, Hobby Japan, Lautapelit.fi, ADC Blackfire Entertainment, Delta Vision Publishing, CMON Global Limited, Lavka Games, Fantasmagoria, Geekach Games, HeidelBÄR Games, Funbox Editora, Ghenos Games, Lex Games, EVA GAMES, Synapses Games"
19976,"Giochix.it, Giant Roc, Atalia, Braincrack Games, Fishbone Games"
19977,"TeeTurtle, Unstable Games, Low-Exp Publisher"
19978,"Gigamic, Hobby World, Broadway Toys LTD, Kaissa Chess & Games, Devir, Pegasus Spiele, Arclight, Mandoo Games, Siam Board Games, White Goblin Games, MINDOK, Alderac Entertainment Group, Reflexshop, Yes Papa Games, Bard Centrum Gier, Meanbook Games, IGAMES"
19979,"Giochix.it, Low-Exp Publisher"
19980,"Broadway Toys LTD, Pegasus Spiele, Blackrock Games, Muduko, Playagame Edizioni, Geronimo Games, 2Tomatoes Games, Low-Exp Publisher"
19981,Osprey Games
19982,"Hobby Japan, ADC Blackfire Entertainment, Arrakis Games, Playagame Edizioni, Bombyx, Strohmann Games"
19983,"Lotus Frog Games, Game Brewer"
19984,R&D Games
19985,Don't Panic Games
19986,"Magellan, Don't Panic Games"
19987,Spielworxx
19988,"Hobby Japan, Pandasaurus Games"
19989,"Renegade Game Studios, Oni Games (I)"
19990,Sunrise Tornado Game Studio
19991,Deep Water Games
19992,Indie Boards & Cards
19993,"B&B Games Studio, CardLords, Low-Exp Publisher"
19994,Mixlore
19995,"Devir, IELLO, Gém Klub Kft., White Goblin Games, Rebel Sp. z o.o., MINDOK, Cranio Creations, HeidelBÄR Games, GaGa Games, Lex Games, Czech Games Edition, Low-Exp Publisher"
19996,Deep Water Games
19997,Dire Wolf
19998,Low-Exp Publisher
19999,"Grimspire, Rock Manor Games"
20000,"Schmidt Spiele, Albi, Matagot, Mandoo Games, Lavka Games, Cranio Creations, Surfin' Meeple China, Gen-X Games, Games7Days, Jet Games Studio"
20001,"Rio Grande Games, ASS Altenburger Spielkarten"
20002,Low-Exp Publisher
20003,Aurora
20004,Cubiko Games
20005,(Self-Published)
20006,Low-Exp Publisher
20007,(Self-Published)
20008,The Op
20009,Blue Cocker Games
20010,"Cranio Creations, Albe Pavo"
20011,"Asmodee, Low-Exp Publisher"
20012,"Matagot, The Op, Buró, Gen-X Games"
20013,(Self-Published)
20014,"ABACUSSPIELE, Hobby Japan, Lautapelit.fi, Brain Games, Brädspel.se, Swan Panasia Co., Ltd., Conclave Editora, BoardM Factory, SD Games, Bloom Games (Korean)"
20015,"Galápagos Jogos, GDM Games, Geek Attitude Games, Kobold Spieleverlag, Light N Games Inc."
20016,"Maldito Games, Matagot, Board Game Box"
20017,"WizKids, Intrafin Games, Strohmann Games"
20018,"WizKids, Lynnvander Studios"
20019,Alderac Entertainment Group
20020,"Schwerkraft-Verlag, Daily Magic Games, Lucky Duck Games"
20021,Low-Exp Publisher
20022,"Mont Tàber, Artana, Spielefaible"
20023,Low-Exp Publisher
20024,"Board Game Box, Ankama"
20025,"YOKA Games, Hobby World, Super Meeple, BoardM Factory, uplay.it edizioni, テンデイズゲームズ (Ten Days Games), Ediciones MasQueOca, Capstone Games, dlp games, MeepleBR, Fishbone Games, Low-Exp Publisher"
20026,"Hobby World, Broadway Toys LTD, Kaissa Chess & Games, Rebel Sp. z o.o., Buró, Playagame Edizioni, Bombyx, Low-Exp Publisher"
20027,Tabula Games
20028,"Devil Dice Games, Super Meeple, Giant Roc"
20029,"PaperGames (III), Pegasus Spiele"
20030,(Self-Published)
20031,Dan Verssen Games (DVG)
20032,Low-Exp Publisher
20033,Low-Exp Publisher
20034,"Dino Toys s. r. o., Czech Board Games"
