bgg_id,category
14054,Childrens
14076,Childrens
14080,War
14082,War
14083,War
14088,War
14102,Family
14105,War
14117,War
14128,Abstract
14142,Abstract
14186,Abstract
14188,Abstract
14254,"Family, Party"
14258,Thematic
14299,War
14314,Abstract
14354,War
14355,War
14374,Childrens
14379,"Thematic, Family"
14387,War
14403,War
14423,Childrens
14424,War
14441,Childrens
14451,Strategy
14452,War
14468,War
14471,Card games
14474,War
14523,War
14535,Thematic
14559,War
14591,Abstract
14625,Childrens
14634,Abstract
14683,War
14685,War
14701,War
14705,Childrens
14746,War
14762,War
14808,Thematic
14812,War
14814,War
14860,War
14881,War
14897,War
14992,"Thematic, Family"
14996,Family
15031,Childrens
15033,"Strategy, Family"
15045,Thematic
15046,Family
15062,Thematic
15066,Abstract
15081,War
15088,War
15111,"Family, Party"
15121,Abstract
15126,War
15153,War
15156,Family
15157,"Strategy, Family"
15159,Childrens
15163,Childrens
15164,War
15167,Family
15173,"Thematic, Family"
15175,Childrens
15180,"Strategy, Family"
15209,Abstract
15211,War
15212,War
15261,Family
15271,Party
15274,War
15275,War
15290,Family
15318,Strategy
15363,"Thematic, War"
15364,Strategy
15369,War
15383,Childrens
15391,War
15393,Childrens
15399,War
15410,Family
15430,War
15432,War
15435,War
15474,Thematic
15483,War
15505,Childrens
15510,Strategy
15511,"Family, Abstract"
15512,Family
15520,Childrens
15549,"Family, Party"
15599,Childrens
15600,Strategy
15635,Childrens
15654,Childrens
15676,Abstract
15678,Abstract
15683,War
15712,Family
15722,Abstract
15731,Family
15738,Thematic
15817,Family
15818,Family
15826,War
15827,War
15832,Family
15839,War
15877,War
15878,Family
15880,Family
15889,Family
15911,Abstract
15953,"Thematic, War"
15954,Strategy
15985,Thematic
15987,Thematic
15990,War
15999,Strategy
16000,Strategy
16018,War
16030,War
16035,"Family, Party"
16052,Abstract
16130,Childrens
16141,"Strategy, Family"
16142,Childrens
16144,Family
16149,Childrens
16153,"Family, Childrens"
16160,Childrens
16162,War
16169,War
16177,Family
16184,Family
16191,War
16196,"Strategy, War"
16197,War
16216,Family
16226,Family
16232,Childrens
16267,Family
16271,War
16272,War
16273,War
16320,"Strategy, Family"
16323,War
16325,War
16332,War
16362,Childrens
16366,"Thematic, Strategy"
16369,Childrens
16373,Family
16380,Childrens
16387,Abstract
16389,Abstract
16395,Abstract
16398,Childrens
16428,Childrens
16432,War
16435,War
16440,Childrens
16443,Thematic
16444,War
16450,War
16455,War
16456,War
16457,War
16466,War
16471,War
16474,Childrens
16496,Strategy
16497,"Family, Abstract"
16498,Abstract
16499,Strategy
16500,Family
16538,"Thematic, War"
16562,Childrens
16608,Childrens
16617,War
16620,Abstract
16673,War
16674,War
16693,"Family, Party"
16741,War
16747,"Family, Party"
16772,Thematic
16792,War
16793,War
16802,Abstract
16804,War
16805,War
16826,War
16829,War
16830,War
16875,Abstract
16933,Thematic
16957,War
16970,War
16972,War
16986,"Family, Abstract"
16987,Childrens
16991,Abstract
16992,"Family, Abstract"
17003,Childrens
17005,War
17021,Childrens
17022,War
17025,Family
17027,Family
17030,"Family, Party"
17041,War
17053,"Family, Childrens"
17054,Abstract
17073,Abstract
17104,"Family, Abstract"
17106,Abstract
17119,Family
17125,Strategy
17132,Strategy
17133,Strategy
17136,Abstract
17146,War
17161,Strategy
17162,Childrens
17166,Card games
17195,War
17204,"Strategy, Family"
17208,War
17209,Party
17223,Thematic
17226,Thematic
17235,Childrens
17240,Family
17267,War
17274,Card games
17285,Childrens
17298,Abstract
17323,Childrens
17329,Childrens
17382,"Strategy, War"
17392,War
17393,War
17394,War
17395,War
17396,War
17397,War
17405,Strategy
17420,Abstract
17430,War
17448,Card games
17449,Strategy
17451,"Thematic, Party"
17464,War
17465,Thematic
17482,War
17484,War
17521,"Family, Abstract"
17526,Card games
17529,Party
17530,Family
17533,Thematic
17534,"Family, Abstract"
17536,War
17537,War
17538,War
17557,"Family, Childrens"
17568,Childrens
17580,Childrens
17591,War
17615,War
17623,Family
17644,War
17649,War
17651,War
17654,Strategy
17684,War
17687,Abstract
17691,Abstract
17693,Childrens
17705,Party
17708,Abstract
17709,Party
17710,"Thematic, War"
17735,Childrens
17748,Abstract
17755,Childrens
17765,Abstract
17785,Abstract
17787,War
17792,Abstract
17804,Thematic
17807,War
17816,Family
17821,Abstract
17835,Thematic
17836,War
17851,Thematic
17855,"Family, Childrens"
17857,Strategy
17859,Party
17863,War
17869,Card games
17895,War
17922,Party
17923,"Family, Party"
17926,Abstract
17958,Childrens
17965,Childrens
17967,War
17970,"War, Card games"
17971,War
17988,Abstract
17991,Abstract
17997,Party
18011,Abstract
18023,War
18057,Party
18061,War
18098,War
18100,Strategy
18104,Childrens
18115,War
18121,"Family, Abstract"
18127,"Strategy, Family"
18128,War
18163,Childrens
18199,Childrens
18205,War
18243,Strategy
18247,Thematic
18248,Thematic
18256,Abstract
18258,Strategy
18262,Childrens
18289,Family
18291,Strategy
18296,Family
18310,War
18311,War
18330,War
18333,"Family, Party"
18342,War
18400,"Thematic, War"
18401,War
18422,Abstract
18460,War
18464,Childrens
18472,War
18485,Strategy
18498,Childrens
18500,Strategy
18574,Card games
18579,Card games
18584,Childrens
18590,Childrens
18602,Strategy
18606,War
18613,War
18615,War
18652,War
18683,Abstract
18687,War
18690,War
18699,Abstract
18704,War
18723,Party
18724,War
18745,Strategy
18746,War
18747,War
18748,War
18750,Family
18776,War
18780,War
18781,War
18791,Family
18803,Party
18824,Card games
18833,Strategy
18866,Family
18867,Abstract
18870,Abstract
18875,War
18876,War
18881,Childrens
18887,War
18901,Family
18902,"Abstract, Childrens"
18905,Childrens
18907,War
18908,War
18931,Strategy
18932,Strategy
18945,War
18946,Family
18963,Thematic
18968,Abstract
18983,War
18985,"Thematic, War"
19009,War
19027,Party
19039,Card games
19040,Card games
19056,Abstract
19062,Abstract
19074,"Strategy, Family"
19100,Strategy
19114,"Thematic, Family"
19120,Card games
19145,War
19161,Strategy
19184,"Strategy, Family"
19186,War
19187,Thematic
19201,Childrens
19237,Party
19246,War
19272,Childrens
19301,"Strategy, Family"
19304,War
19307,Abstract
19329,Card games
19348,Strategy
19351,"War, Card games"
19358,Strategy
19363,Strategy
19370,Party
19399,Childrens
19419,Strategy
19427,Abstract
19432,Abstract
19478,Card games
19508,"Family, Party"
19526,Strategy
19530,"Abstract, Childrens"
19534,War
19537,War
19540,Abstract
19544,Card games
19578,Family
19591,"Strategy, Family"
19600,Strategy
19622,War
19624,"Strategy, Family"
19643,Card games
19646,Family
19650,Strategy
19665,Abstract
19671,Card games
19679,"Thematic, War"
19727,"Thematic, Strategy"
19732,"Thematic, Party"
19735,War
19764,Abstract
19765,Strategy
19766,Card games
19777,Strategy
19796,"Family, Childrens"
19802,Abstract
19803,Abstract
19811,Childrens
19834,Childrens
19841,Abstract
19854,"Thematic, War"
19857,Strategy
19878,"Strategy, Family"
19902,War
19903,War
19909,War
19914,Abstract
19915,Abstract
19916,Abstract
19918,Abstract
19947,"Strategy, Family"
19948,Family
19957,Party
19969,Abstract
19978,Childrens
19989,Family
19990,Abstract
19995,Strategy
19996,"Family, Childrens"
19999,"Strategy, Abstract"
20022,Abstract
20028,Childrens
20031,"Family, Childrens"
20040,Thematic
20053,War
20054,War
20074,Strategy
20077,War
20078,War
20079,"Thematic, War"
20080,Family
20100,Party
20101,Strategy
20117,War
20122,"Family, Abstract"
20133,War
20134,Strategy
20195,Abstract
20203,Abstract
20204,Abstract
20217,Childrens
20228,Strategy
20253,Abstract
20266,War
20269,Abstract
20295,"Family, Party"
20300,War
20409,War
20419,Childrens
20429,War
20432,War
20437,"Thematic, Strategy"
20441,War
20445,Strategy
20467,"Strategy, Abstract"
20514,War
20528,Family
20542,War
20543,Family
20545,"Family, Party"
20551,Strategy
20587,War
20590,War
20595,War
20609,War
20610,War
20617,War
20623,Abstract
20630,Abstract
20634,Thematic
20642,Abstract
20646,Strategy
20675,Family
20708,War
20710,War
20734,War
20750,Party
20774,War
20782,Abstract
20790,Party
20806,Family
20821,Abstract
20829,Family
20832,Childrens
20836,Abstract
20847,"Strategy, Family"
20848,Abstract
20865,Strategy
20888,War
20889,War
20906,"Strategy, Card games"
20907,"Strategy, Card games"
20952,Childrens
20953,Childrens
20963,Thematic
20966,Family
20989,Abstract
21012,Abstract
21022,Party
21040,War
21050,War
21133,"Thematic, War"
21141,War
21149,War
21182,Strategy
21239,Family
21241,Strategy
21287,Strategy
21293,Family
21324,Abstract
21348,"Strategy, Family"
21358,"Thematic, War"
21373,"Thematic, War"
21380,Strategy
21389,Childrens
21414,War
21436,Strategy
21441,Strategy
21447,War
21457,Abstract
21464,Family
21479,Abstract
21488,Abstract
21503,"Strategy, War"
21506,Abstract
21513,Card games
21523,Thematic
21550,Abstract
21551,War
21572,Abstract
21613,Family
21632,"Strategy, Family"
21635,Childrens
21641,Family
21654,Strategy
21685,War
21702,Childrens
21703,Abstract
21704,Family
21709,Family
21716,War
21730,Abstract
21754,Family
21763,Strategy
21769,War
21779,War
21790,"Strategy, Family"
21791,Strategy
21798,Party
21804,"Family, Abstract"
21854,"Family, Childrens"
21859,Family
21861,Abstract
21882,"Strategy, Family"
21892,Strategy
21915,War
21920,Strategy
21930,Party
21935,Abstract
21947,War
21954,Strategy
21955,"Family, Abstract"
21985,"Family, Childrens"
21986,Childrens
21987,Childrens
21991,Abstract
22019,Thematic
22029,War
22035,Abstract
22038,"Thematic, Strategy"
22042,Abstract
22061,War
22080,Abstract
22090,"Family, Party"
22111,Family
22123,Abstract
22126,War
22141,"Strategy, Family"
22143,War
22161,War
22176,War
22182,War
22192,Thematic
22198,"Strategy, Family"
22205,Abstract
22227,War
22237,Party
22244,Family
22245,"Strategy, Family"
22254,"War, Childrens"
22278,Family
22287,Family
22297,War
22299,War
22303,Party
22305,Abstract
22338,Abstract
22345,Strategy
22347,Family
22348,Party
22359,War
22377,War
22378,War
22379,Family
22392,War
22398,Family
22399,Abstract
22406,War
22407,War
22420,War
22427,"War, Abstract"
22457,War
22465,Abstract
22469,Card games
22472,War
22476,Card games
22477,"Strategy, Family"
22479,Card games
22484,Abstract
22485,Strategy
22497,Family
22511,Card games
22532,War
22544,Thematic
22545,Strategy
22551,Thematic
22604,War
22606,War
22629,Childrens
22644,War
22673,"Strategy, Family"
22674,War
22677,War
22684,Strategy
22756,War
22758,War
22790,Abstract
22799,Abstract
22802,Childrens
22825,War
22826,"War, Card games"
22827,"Thematic, Strategy"
22843,War
22847,Abstract
22861,Childrens
22864,Family
22877,War
22889,"Family, Party, Childrens"
22897,Card games
22910,Card games
22938,Strategy
22940,War
22947,Abstract
22990,War
23010,War
23025,Thematic
23030,Abstract
23049,Childrens
23053,"Strategy, Family"
23055,Abstract
23094,Strategy
23107,"Strategy, Family"
23142,Party
23181,"Thematic, Family"
23228,Abstract
23241,Family
23243,Childrens
23257,War
23258,"Thematic, Strategy"
23284,Abstract
23285,War
23311,Family
23329,Abstract
23333,Childrens
23334,Family
23348,Abstract
23375,Strategy
23378,War
23387,Card games
23400,War
23418,War
23451,Strategy
23521,Abstract
23540,Strategy
23576,Childrens
23604,"Thematic, Strategy"
23605,War
23613,War
23614,War
23615,War
23616,Abstract
23631,Strategy
23642,War
23643,War
23656,Childrens
23657,Childrens
23658,Childrens
23679,War
23684,Abstract
23685,War
23686,Party
23724,Abstract
23730,Strategy
23733,War
23761,War
23779,"Thematic, Strategy"
23817,Strategy
23828,"War, Card games"
23829,"War, Card games"
23848,"Strategy, Family"
23870,War
23890,Childrens
23915,War
23917,War
23919,Strategy
23920,Abstract
23928,War
23931,Family
23935,Abstract
23950,"Strategy, War"
23953,Family
23957,War
23977,War
23981,"Strategy, Family"
23985,Strategy
23995,War
24002,"Thematic, Family"
24013,War
24020,War
24024,Childrens
24025,Card games
24028,Family
24037,Family
24042,War
24068,Party
24069,War
24070,War
24078,War
24079,Abstract
24082,Family
24085,Card games
24127,Card games
24157,Thematic
24181,Strategy
24189,Childrens
24209,Childrens
24224,"Strategy, Family"
24230,Abstract
24245,Abstract
24249,Childrens
24254,War
24270,Strategy
24280,Abstract
24304,"Family, Party"
24310,"Thematic, Party"
24318,Family
24321,War
24325,War
24387,Thematic
24396,"Thematic, War"
24410,"Thematic, Family"
24416,Party
24417,Strategy
24473,"Family, Party"
24480,Strategy
24491,Thematic
24508,"Strategy, Abstract"
24509,Family
24525,Abstract
24565,Family
24568,Abstract
24627,Card games
24658,Childrens
24693,War
24698,Abstract
24703,Thematic
24704,Abstract
24742,Strategy
24762,Strategy
24764,Family
24770,Family
24771,Family
24773,Strategy
24786,"Family, Abstract"
24795,Strategy
24800,War
24826,Abstract
24827,Strategy
24843,Strategy
24878,War
24884,Childrens
24901,Childrens
24920,War
24923,Abstract
24932,Childrens
24935,Thematic
24947,Card games
24969,War
24994,War
24996,"Family, Party"
24999,War
25008,War
25014,War
25021,War
25037,War
25045,"Thematic, War"
25071,Thematic
25114,"Strategy, Family"
25142,Family
25144,War
25158,Childrens
25182,"Family, Abstract"
25196,Abstract
25213,Party
25223,War
25224,Strategy
25229,War
25234,Strategy
25246,Abstract
25253,War
25261,Thematic
25270,Childrens
25271,Childrens
25277,War
25292,Thematic
25294,Abstract
25302,War
25314,Family
25344,Strategy
25417,"Thematic, War"
25420,Strategy
25423,Abstract
25448,Abstract
25453,Abstract
25476,War
25477,War
25479,War
25491,Family
25516,War
25537,"Family, Childrens"
25554,Strategy
25567,Abstract
25568,Strategy
25574,Family
25584,"Strategy, Family"
25605,Strategy
25613,Strategy
25618,"Thematic, Strategy"
25623,Family
25642,War
25643,Strategy
25665,War
25669,"Family, Abstract"
25674,Strategy
25677,Thematic
25685,"Thematic, War"
25687,Abstract
25695,Family
25727,War
25729,War
25738,Party
25758,Childrens
25760,Childrens
25768,"Thematic, Party"
25775,War
25794,War
25795,Abstract
25821,Party
25823,Family
25841,War
25866,Childrens
25900,War
25937,"Thematic, Strategy"
25950,"Family, Childrens"
25951,"Strategy, Party"
25972,War
25988,Abstract
25991,War
25992,War
25993,War
25994,War
25999,Abstract
26017,Abstract
26047,"Thematic, Strategy"
26052,Abstract
26055,Thematic
26067,Abstract
26089,Abstract
26114,Family
26118,Childrens
26124,Abstract
26147,Party
26162,"Family, Abstract"
26203,War
26211,"Strategy, Family"
26233,Childrens
26235,Abstract
26244,Childrens
26250,War
26292,War
26293,War
26305,War
26306,War
26349,War
26372,War
26447,War
26457,War
26458,War
26459,War
26472,Family
26474,War
26486,War
26539,War
26540,War
26563,Abstract
26566,Strategy
26582,Card games
26620,War
26621,War
26697,War
26736,War
26745,War
26768,Abstract
26795,War
26840,Childrens
26855,War
26859,Party
26869,Childrens
26884,Family
26890,War
26906,War
26918,War
26919,War
26920,Abstract
26945,War
26946,Family
26947,Abstract
26952,Abstract
26961,Strategy
26976,Card games
26983,"Thematic, Strategy"
26990,Strategy
26997,"Strategy, War"
26999,War
27007,War
27028,War
27048,"Strategy, War"
27061,Childrens
27071,"Family, Childrens"
27101,War
27117,Family
27127,War
27155,Party
27162,"Strategy, Family"
27165,Strategy
27172,Abstract
27173,Strategy
27190,"Family, Childrens"
27225,Family
27266,War
27298,"Strategy, Family"
27339,Abstract
27356,"Strategy, Family"
27359,War
27364,Strategy
27372,War
27385,Strategy
27388,Childrens
27389,Party
27408,Card games
27451,Party
27463,"Thematic, Strategy"
27480,War
27490,"Strategy, Family"
27495,Childrens
27532,"Strategy, Family"
27552,Childrens
27574,Strategy
27588,Family
27608,Party
27609,"Family, Childrens"
27613,Family
27627,Thematic
27658,War
27665,War
27667,War
27680,"Strategy, War"
27708,Strategy
27710,Family
27719,Family
27736,Thematic
27739,War
27746,"Strategy, Family"
27751,Abstract
27766,Childrens
27789,Family
27802,Strategy
27813,Abstract
27817,War
27823,"War, Family"
27826,Party
27830,Abstract
27833,Strategy
27848,"Thematic, Strategy"
27852,War
27857,Abstract
27863,War
27876,Card games
27884,"Thematic, War, Card games"
27938,Abstract
27939,Card games
27940,"Family, Childrens"
27944,War
27945,War
27948,Childrens
27949,War
27950,War
27961,War
27965,War
27968,War
27969,War
27970,Card games
27976,"Thematic, Card games"
27981,Childrens
28023,Family
28025,Family
28044,Strategy
28047,Party
28050,Abstract
28053,Abstract
28086,Family
28089,"Family, Childrens"
28096,War
28109,War
28143,Strategy
28176,Childrens
28181,War
28185,"Strategy, War"
28218,Family
28224,"Thematic, Party"
28238,Childrens
28253,War
28258,Family
28259,Thematic
28284,War
28289,War
28298,Abstract
28302,Abstract
28306,Abstract
28388,War
28389,Abstract
28396,Family
28436,"Thematic, Family"
28444,Card games
28452,War
28565,Childrens
28574,Thematic
28609,Family
28620,Strategy
28678,Abstract
28699,War
28705,"Thematic, Family"
28717,Thematic
28720,Strategy
28723,Strategy
28738,Abstract
28739,"Thematic, Strategy"
28805,"Thematic, War"
28828,War
28829,War
28834,Childrens
28843,"Thematic, War"
28857,Abstract
28860,Abstract
28861,Abstract
28907,War
28944,Strategy
29017,Childrens
29018,Family
29030,"Strategy, Family"
29055,War
29073,Abstract
29078,War
29080,Abstract
29096,Family
29107,Childrens
29109,"Thematic, War"
29118,"Thematic, War"
29140,Family
29146,Abstract
29198,Thematic
29199,War
29223,Family
29226,War
29256,Strategy
29258,War
29259,War
29268,Childrens
29285,War
29291,Abstract
29294,Thematic
29308,"Strategy, Abstract"
29317,War
29351,Party
29355,Family
29368,Thematic
29375,War
29376,War
29379,War
29380,War
29382,War
29383,War
29386,War
29387,"Family, Party"
29410,Strategy
29411,Childrens
29447,War
29456,Family
29491,Abstract
29581,Thematic
29582,Abstract
29602,"Thematic, War"
29603,War
29613,Party
29626,Family
29638,"Family, Childrens"
29653,Childrens
29656,War
29663,War
29678,Thematic
29687,Family
29691,War
29736,Family
29741,Abstract
29773,Family
29805,"Thematic, Party"
29839,Strategy
29848,War
29860,War
29875,War
29879,War
29903,Strategy
29934,Strategy
29937,Strategy
29939,Family
29952,Abstract
29972,Strategy
30000,Abstract
30020,War
30021,War
30022,War
30023,War
30024,"Strategy, Family"
30057,"Strategy, Family"
30081,War
30102,Abstract
30166,Thematic
30179,Abstract
30216,War
30239,Family
30241,Family
30248,Childrens
30255,Childrens
30264,War
30286,Abstract
30324,Party
30328,Childrens
30356,"Strategy, Family"
30367,"Strategy, Family"
30370,Thematic
30379,Family
30380,Strategy
30381,Strategy
30393,Party
30438,Childrens
30483,"Strategy, Family"
30539,Family
30549,"Strategy, Family"
30583,Abstract
30618,Party
30641,Strategy
30645,Strategy
30658,Strategy
30662,Family
30684,War
30706,Family
30723,Childrens
30760,Abstract
30771,Strategy
30795,War
30804,War
30869,Family
30878,Strategy
30932,Family
30945,War
30951,Childrens
30957,Strategy
30958,War
30991,War
31016,Party
31056,Family
31066,Abstract
31067,War
31070,Family
31074,War
31075,Strategy
31105,Family
31111,"Abstract, Childrens"
31117,Abstract
31133,"Strategy, Family"
31145,Family
31159,Childrens
31198,War
31216,Thematic
31260,Strategy
31271,Abstract
31291,War
31294,Thematic
31302,War
31336,Card games
31358,Abstract
31361,War
31378,War
31412,Thematic
31421,War
31443,War
31449,Abstract
31453,War
31454,War
31477,Abstract
31479,"Family, Abstract"
31481,Thematic
31483,Strategy
31497,"Strategy, Family"
31503,Family
31506,Family
31512,"Thematic, Family"
31542,War
31545,"Family, Party"
31552,"Thematic, War"
31553,War
31554,War
31556,War
31557,War
31558,War
31563,Thematic
31575,Card games
31585,War
31586,War
31594,Strategy
31604,War
31605,War
31612,Family
31621,Strategy
31623,War
31624,Strategy
31627,Family
31697,War
31711,Abstract
31715,Abstract
31722,Strategy
31730,Strategy
31745,Strategy
31759,"Thematic, War"
31770,Abstract
31790,War
31797,War
31800,War
31808,Family
31822,Family
31846,War
31853,Abstract
31858,Abstract
31887,Family
31897,Strategy
31920,"Thematic, Party"
31926,Abstract
31935,Family
31954,War
31968,Abstract
31971,Abstract
31975,Abstract
31999,Abstract
32004,Abstract
32014,Strategy
32016,Childrens
32025,Family
32031,Abstract
32048,Childrens
32086,War
32114,Strategy
32116,Family
32124,Childrens
32125,Family
32146,Party
32150,War
32154,"Family, Abstract"
32165,"Strategy, Family"
32171,Thematic
32187,Childrens
32224,Abstract
32226,Family
32236,Childrens
32260,"Thematic, Family"
32324,War
32327,War
32330,War
32341,Party
32361,War
32365,War
32382,"Strategy, Abstract"
32405,"Family, Childrens"
32409,Party
32410,Abstract
32412,Family
32415,War
32424,Strategy
32429,Childrens
32441,"Family, Party"
32444,Childrens
32465,Childrens
32466,Abstract
32471,Party
32484,"Strategy, War"
32666,Strategy
32674,Card games
32678,Thematic
32679,Thematic
32680,Thematic
32682,Family
32743,Party
32751,Family
32789,Childrens
32821,War
32838,War
32849,Childrens
32885,Abstract
32901,Party
32907,War
32944,Strategy
32969,Thematic
32989,War
32990,War
33003,War
33018,War
33030,War
33040,Thematic
33048,War
33077,War
33086,War
33088,Family
33107,Strategy
33112,War
33150,Party
33154,Family
33155,Family
33156,Abstract
33159,"Strategy, Family"
33160,Strategy
33172,Strategy
33196,"Thematic, Strategy"
33259,War
33288,War
33359,Family
33414,Childrens
33427,Family
33434,Strategy
33451,"Thematic, Party"
33468,Thematic
33495,Party
33497,War
33541,War
33581,"Thematic, Strategy"
33595,Abstract
33599,Childrens
33604,Party
33605,Abstract
33643,Childrens
33664,War
33665,War
33692,Abstract
33701,Abstract
33732,Strategy
33759,Strategy
33767,Abstract
33785,War
33799,Childrens
33803,Abstract
33857,War
33911,Family
33924,War
33984,"Family, Abstract"
34001,Family
34004,Family
34009,Abstract
34010,Family
34084,"Strategy, Family"
34098,War
34119,Thematic
34127,Family
34152,Thematic
34166,Family
34169,Family
34194,Family
34195,War
34219,"Strategy, Family"
34221,Abstract
34227,"Family, Abstract"
34238,Thematic
34245,Card games
34276,War
34291,Abstract
34297,"Family, Abstract"
34310,War
34311,War
34320,Family
34334,War
34373,Family
34375,Family
34381,Childrens
34383,Childrens
34403,War
34496,Card games
34585,Family
34599,"Strategy, Family"
34615,Family
34635,"Strategy, Family"
34639,Thematic
34655,Abstract
34659,War
34696,Family
34701,Family
34707,Family
34713,War
34744,Family
34745,Family
34747,War
34819,Childrens
34829,"Strategy, Family"
34871,Strategy
34887,"Strategy, Family"
34890,War
34905,Party
34933,Childrens
34948,Abstract
34969,"Family, Abstract"
35003,Abstract
35017,Thematic
35035,War
35052,War
35122,Thematic
35167,Abstract
35188,Party
35219,War
35220,War
35247,Abstract
35248,"Strategy, Family"
35256,"Strategy, War"
35285,Strategy
35289,Strategy
35293,Family
35306,Strategy
35342,War
35350,War
35369,"Family, Party"
35400,War
35423,Thematic
35435,"Strategy, Family"
35438,"Thematic, Family"
35452,War
35453,War
35457,War
35468,Abstract
35472,Abstract
35476,War
35477,War
35481,Childrens
35482,Childrens
35488,Family
35492,War
35497,Family
35499,Card games
35503,Family
35505,Family
35508,War
35546,Abstract
35556,"Family, Childrens"
35570,Strategy
35572,Strategy
35614,War
35618,Family
35634,Strategy
35652,Childrens
35654,War
35658,War
35662,War
35669,War
35677,Strategy
35706,Strategy
35761,Strategy
35763,"Family, Party"
35812,Childrens
35813,Childrens
35815,Thematic
35865,Childrens
35877,Childrens
35901,Childrens
35910,"Strategy, Abstract"
35935,"Strategy, Abstract"
35964,Family
36218,Strategy
36235,Abstract
36241,War
36250,Abstract
36297,War
36314,War
36325,War
36332,War
36339,War
36345,Party
36367,War
36399,War
36400,War
36412,"Thematic, War"
36424,Strategy
36478,Abstract
36480,War
36482,War
36522,"Strategy, War"
36523,Family
36553,Party
36554,Childrens
36560,Childrens
36596,War
36597,War
36598,War
36604,War
36612,War
36615,Childrens
36616,Abstract
36623,War
36639,Abstract
36648,"Family, Childrens"
36661,Strategy
36674,War
36690,Strategy
36698,War
36708,Strategy
36737,Abstract
36739,Family
36745,Family
36777,War
36783,Abstract
36790,Family
36811,Strategy
36887,War
36888,Strategy
36903,War
36911,War
36932,Thematic
36946,Strategy
36985,Abstract
36986,"Thematic, War"
36993,Abstract
37000,Party
37046,Strategy
37061,War
37099,Family
37103,Abstract
37111,Thematic
37120,Family
37141,Party
37142,War
37165,"Thematic, War"
37175,War
37184,Card games
37196,Family
37198,War
37208,Strategy
37231,Strategy
37257,War
37260,War
37296,Family
37301,Family
37305,War
37345,"Strategy, Family"
37349,Abstract
37358,Strategy
37362,Family
37371,Family
37376,Family
37380,"Strategy, Family"
37383,War
37387,Strategy
37392,War
37400,Family
37461,Strategy
37491,War
37589,Family
37592,War
37612,Party
37615,Family
37628,Strategy
37633,War
37672,War
37680,Strategy
37683,"Thematic, Family"
37686,Party
37696,Strategy
37698,Childrens
37718,War
37724,War
37728,Party
37732,Family
37734,Strategy
37738,Strategy
37739,Strategy
37741,War
37794,"Thematic, War"
37836,War
37849,Childrens
37875,War
37885,War
37904,"Thematic, Family"
37906,War
37907,Strategy
37912,War
37919,Strategy
37983,Family
37997,Thematic
38026,Family
38032,Family
38054,"Strategy, Family"
38141,War
38159,Party
38194,Family
38266,War
38275,Abstract
38287,"Family, Childrens"
38299,War
38309,Strategy
38318,Party
38328,Party
38331,Childrens
38334,Abstract
38343,Strategy
38359,Party
38361,War
38364,Strategy
38386,Strategy
38387,Family
38391,Party
38400,"Thematic, War"
38402,Family
38430,Family
38437,Childrens
38453,Thematic
38462,Abstract
38471,War
38499,"Family, Abstract"
38504,Family
38506,"Thematic, Strategy"
38531,"Strategy, Family"
38545,Abstract
38548,Family
38553,Strategy
38558,Childrens
38578,War
38637,Strategy
38657,Family
38678,Abstract
38702,War
38703,Strategy
38707,Strategy
38713,Party
38718,War
38735,Strategy
38749,"Strategy, Family"
38763,War
38764,Abstract
38765,Strategy
38772,War
38778,Strategy
38784,War
38786,War
38797,Strategy
38805,War
38823,War
38824,War
38825,War
38826,"War, Abstract"
38828,War
38829,War
38830,War
38836,War
38837,War
38858,Strategy
38862,Strategy
38863,Strategy
38870,War
38872,Strategy
38873,"Strategy, Family"
38877,War
38881,War
38904,"Strategy, Abstract"
38918,Abstract
38923,War
38924,Strategy
38929,Abstract
38931,Strategy
38949,Family
38950,Abstract
38980,Thematic
38981,Childrens
38984,Family
38986,Strategy
38992,Strategy
38996,War
39007,War
39019,War
39029,Abstract
39045,Strategy
39066,War
39067,War
39080,Family
39084,Abstract
39088,Family
39089,Abstract
39095,Childrens
39180,Abstract
39188,War
39189,War
39206,"Family, Party"
39210,Childrens
39217,War
39232,"Thematic, War"
39242,Strategy
39252,Abstract
39276,Childrens
39278,War
39279,War
39328,War
39332,"Family, Abstract"
39336,Strategy
39339,Thematic
39345,War
39351,Strategy
39382,Strategy
39383,War
39406,"Family, Abstract"
39426,War
39463,"Thematic, Strategy"
39515,Abstract
39527,Abstract
39530,Abstract
39545,War
39552,"Thematic, Family"
39565,War
39635,Family
39663,War
39683,Strategy
39684,Strategy
39699,Family
39708,War
39745,War
39798,Thematic
39813,Family
39832,Strategy
39834,"Strategy, Family"
39856,Party
39872,Childrens
39914,Family
39927,Strategy
39932,War
39938,Strategy
39939,War
39940,War
39941,"Thematic, War"
39953,"Strategy, Card games"
39994,Party
39998,Card games
40005,Childrens
40006,Childrens
40102,War
40107,War
40171,Abstract
40182,Abstract
40209,War
40213,Family
40214,"Strategy, Family"
40234,Family
40235,Family
40237,Family
40238,Childrens
40243,War
40247,Childrens
40251,War
40258,War
40270,"Strategy, Card games"
40276,Strategy
40354,War
40370,Family
40381,Family
40385,War
40386,Card games
40388,War
40393,"Family, Abstract"
40398,Family
40411,War
40417,Strategy
40421,"Family, Party"
40425,"Strategy, Family"
40432,Abstract
40440,Strategy
40444,Family
40455,War
40483,Thematic
40491,Family
40503,Family
40508,Family
40529,"Thematic, Strategy"
40531,"Thematic, Strategy"
40550,Card games
40603,Thematic
